Site Name,Local cell ID,Reference signal power,Sector,Band
SOU_0128_LM,7,182,SOU_0128_sect1,L2100
SOU_0128_LM,8,182,SOU_0128_sect2,L2100
SOU_0128_LM,9,182,SOU_0128_sect3,L2100
SOU_0128_LM,104,182,SOU_0128_sect1,L1800²
SOU_0128_LM,105,182,SOU_0128_sect2,L1800²
SOU_0128_LM,106,182,SOU_0128_sect3,L1800²
SOU_0135_LM,1,182,SOU_0135_sect1,L800
SOU_0135_LM,2,182,SOU_0135_sect2,L800
SOU_0135_LM,3,182,SOU_0135_sect3,L800
SOU_0135_LM,4,170,SOU_0135_sect1,L1800
SOU_0135_LM,5,170,SOU_0135_sect2,L1800
SOU_0135_LM,6,170,SOU_0135_sect3,L1800
SOU_0135_LM,7,182,SOU_0135_sect1,L2100
SOU_0135_LM,8,182,SOU_0135_sect2,L2100
SOU_0135_LM,9,182,SOU_0135_sect3,L2100
SOU_0135_LM,104,152,SOU_0135_sect1,L1800²
SOU_0135_LM,105,152,SOU_0135_sect2,L1800²
SOU_0135_LM,106,152,SOU_0135_sect3,L1800²
SOU_0124_LM,1,182,SOU_0124_sect1,L800
SOU_0124_LM,2,182,SOU_0124_sect2,L800
SOU_0124_LM,3,182,SOU_0124_sect3,L800
SOU_0124_LM,4,170,SOU_0124_sect1,L1800
SOU_0124_LM,5,170,SOU_0124_sect2,L1800
SOU_0124_LM,6,170,SOU_0124_sect3,L1800
SOU_0126_BO_TR,1,182,SOU_0126_sect1,L800
SOU_0126_BO_TR,2,182,SOU_0126_sect2,L800
SOU_0126_BO_TR,3,182,SOU_0126_sect3,L800
SOU_0126_BO_TR,4,170,SOU_0126_sect1,L1800
SOU_0126_BO_TR,5,170,SOU_0126_sect2,L1800
SOU_0126_BO_TR,6,170,SOU_0126_sect3,L1800
SOU_0126_BO_TR,7,182,SOU_0126_sect1,L2100
SOU_0126_BO_TR,8,182,SOU_0126_sect2,L2100
SOU_0126_BO_TR,9,182,SOU_0126_sect3,L2100
SOU_0126_BO_TR,104,152,SOU_0126_sect1,L1800²
SOU_0126_BO_TR,105,152,SOU_0126_sect2,L1800²
SOU_0126_BO_TR,106,152,SOU_0126_sect3,L1800²
SOU_0134_BO_TR,1,182,SOU_0134_sect1,L800
SOU_0134_BO_TR,2,182,SOU_0134_sect2,L800
SOU_0134_BO_TR,3,182,SOU_0134_sect3,L800
SOU_0134_BO_TR,4,170,SOU_0134_sect1,L1800
SOU_0134_BO_TR,5,170,SOU_0134_sect2,L1800
SOU_0134_BO_TR,6,170,SOU_0134_sect3,L1800
SOU_0134_BO_TR,7,182,SOU_0134_sect1,L2100
SOU_0134_BO_TR,8,182,SOU_0134_sect2,L2100
SOU_0134_BO_TR,9,182,SOU_0134_sect3,L2100
SOU_0134_BO_TR,104,152,SOU_0134_sect1,L1800²
SOU_0134_BO_TR,105,152,SOU_0134_sect2,L1800²
SOU_0134_BO_TR,106,152,SOU_0134_sect3,L1800²
SOU_0119_LM,1,182,SOU_0119_sect1,L800
SOU_0119_LM,2,182,SOU_0119_sect2,L800
SOU_0119_LM,3,182,SOU_0119_sect3,L800
SOU_0119_LM,4,170,SOU_0119_sect1,L1800
SOU_0119_LM,5,170,SOU_0119_sect2,L1800
SOU_0119_LM,6,170,SOU_0119_sect3,L1800
SOU_0119_LM,7,182,SOU_0119_sect1,L2100
SOU_0119_LM,8,182,SOU_0119_sect2,L2100
SOU_0119_LM,9,182,SOU_0119_sect3,L2100
SOU_0119_LM,11,182,SOU_0119_sect4,L800
SOU_0119_LM,14,170,SOU_0119_sect4,L1800
SOU_0119_LM,17,182,SOU_0119_sect4,L2100
SOU_0119_LM,104,152,SOU_0119_sect1,L1800²
SOU_0119_LM,105,152,SOU_0119_sect2,L1800²
SOU_0119_LM,106,152,SOU_0119_sect3,L1800²
SOU_0119_LM,114,152,SOU_0119_sect4,L1800²
SOU_0138_LM,1,182,SOU_0138_sect1,L800
SOU_0138_LM,2,182,SOU_0138_sect2,L800
SOU_0138_LM,3,182,SOU_0138_sect3,L800
SOU_0138_LM,4,170,SOU_0138_sect1,L1800
SOU_0138_LM,6,170,SOU_0138_sect3,L1800
SOU_0138_LM,7,182,SOU_0138_sect1,L2100
SOU_0138_LM,9,182,SOU_0138_sect3,L2100
SOU_0138_LM,104,182,SOU_0138_sect1,L1800²
SOU_0138_LM,106,182,SOU_0138_sect3,L1800²
SOU_0111_LM,1,182,SOU_0111_sect1,L800
SOU_0111_LM,2,182,SOU_0111_sect2,L800
SOU_0111_LM,3,182,SOU_0111_sect3,L800
SOU_0111_LM,4,170,SOU_0111_sect1,L1800
SOU_0111_LM,5,170,SOU_0111_sect2,L1800
SOU_0111_LM,6,170,SOU_0111_sect3,L1800
SOU_0111_LM,7,182,SOU_0111_sect1,L2100
SOU_0111_LM,8,182,SOU_0111_sect2,L2100
SOU_0111_LM,9,182,SOU_0111_sect3,L2100
SOU_0111_LM,11,182,SOU_0111_sect4,L800
SOU_0111_LM,14,170,SOU_0111_sect4,L1800
SOU_0111_LM,17,182,SOU_0111_sect4,L2100
SOU_0111_LM,104,182,SOU_0111_sect1,L1800²
SOU_0111_LM,105,182,SOU_0111_sect2,L1800²
SOU_0111_LM,106,182,SOU_0111_sect3,L1800²
SOU_0111_LM,114,182,SOU_0111_sect4,L1800²
SOU_0137_LM,1,182,SOU_0137_sect1,L800
SOU_0137_LM,2,182,SOU_0137_sect2,L800
SOU_0137_LM,3,182,SOU_0137_sect3,L800
SOU_0137_LM,4,182,SOU_0137_sect1,L1800
SOU_0137_LM,5,182,SOU_0137_sect2,L1800
SOU_0137_LM,6,182,SOU_0137_sect3,L1800
SOU_0137_LM,7,182,SOU_0137_sect1,L2100
SOU_0137_LM,8,182,SOU_0137_sect2,L2100
SOU_0137_LM,9,192,SOU_0137_sect3,L2100
SOU_0137_LM,104,152,SOU_0137_sect1,L1800²
SOU_0137_LM,105,152,SOU_0137_sect2,L1800²
SOU_0137_LM,106,152,SOU_0137_sect3,L1800²
SOU_0139_LM,1,182,SOU_0139_sect1,L800
SOU_0139_LM,2,182,SOU_0139_sect2,L800
SOU_0139_LM,3,182,SOU_0139_sect3,L800
SOU_0139_LM,4,170,SOU_0139_sect1,L1800
SOU_0139_LM,5,170,SOU_0139_sect2,L1800
SOU_0139_LM,6,170,SOU_0139_sect3,L1800
SOU_0139_LM,7,182,SOU_0139_sect1,L2100
SOU_0139_LM,8,182,SOU_0139_sect2,L2100
SOU_0139_LM,9,182,SOU_0139_sect3,L2100
SOU_0139_LM,104,182,SOU_0139_sect1,L1800²
SOU_0139_LM,105,182,SOU_0139_sect2,L1800²
SOU_0139_LM,106,182,SOU_0139_sect3,L1800²
SOU_0145_LM,1,182,SOU_0145_sect1,L800
SOU_0145_LM,2,182,SOU_0145_sect2,L800
SOU_0140_LM,1,182,SOU_0140_sect1,L800
SOU_0140_LM,2,182,SOU_0140_sect2,L800
SOU_0140_LM,3,182,SOU_0140_sect3,L800
SOU_0140_LM,4,170,SOU_0140_sect1,L1800
SOU_0140_LM,5,170,SOU_0140_sect2,L1800
SOU_0140_LM,6,170,SOU_0140_sect3,L1800
SOU_0140_LM,7,182,SOU_0140_sect1,L2100
SOU_0140_LM,8,182,SOU_0140_sect2,L2100
SOU_0140_LM,9,182,SOU_0140_sect3,L2100
SOU_0140_LM,104,182,SOU_0140_sect1,L1800²
SOU_0140_LM,105,182,SOU_0140_sect2,L1800²
SOU_0140_LM,106,182,SOU_0140_sect3,L1800²
SOU_0148_LM,1,182,SOU_0148_sect1,L800
SOU_0148_LM,2,182,SOU_0148_sect2,L800
SOU_0148_LM,3,182,SOU_0148_sect3,L800
SOU_0148_LM,4,170,SOU_0148_sect1,L1800
SOU_0148_LM,5,170,SOU_0148_sect2,L1800
SOU_0148_LM,6,170,SOU_0148_sect3,L1800
SOU_0148_LM,7,182,SOU_0148_sect1,L2100
SOU_0148_LM,8,182,SOU_0148_sect2,L2100
SOU_0148_LM,9,182,SOU_0148_sect3,L2100
SOU_0148_LM,104,182,SOU_0148_sect1,L1800²
SOU_0148_LM,105,182,SOU_0148_sect2,L1800²
SOU_0148_LM,106,182,SOU_0148_sect3,L1800²
SOU_0142_LM,1,182,SOU_0142_sect1,L800
SOU_0142_LM,2,182,SOU_0142_sect2,L800
SOU_0142_LM,3,182,SOU_0142_sect3,L800
SOU_0142_LM,4,170,SOU_0142_sect1,L1800
SOU_0142_LM,5,170,SOU_0142_sect2,L1800
SOU_0142_LM,6,170,SOU_0142_sect3,L1800
SOU_0142_LM,7,182,SOU_0142_sect1,L2100
SOU_0142_LM,8,182,SOU_0142_sect2,L2100
SOU_0142_LM,9,182,SOU_0142_sect3,L2100
SOU_0142_LM,104,152,SOU_0142_sect1,L1800²
SOU_0142_LM,105,152,SOU_0142_sect2,L1800²
SOU_0142_LM,106,152,SOU_0142_sect3,L1800²
SOU_0167_LM,1,182,SOU_0167_sect1,L800
SOU_0167_LM,2,182,SOU_0167_sect2,L800
SOU_0167_LM,3,182,SOU_0167_sect3,L800
SOU_0167_LM,4,170,SOU_0167_sect1,L1800
SOU_0167_LM,5,170,SOU_0167_sect2,L1800
SOU_0167_LM,6,170,SOU_0167_sect3,L1800
SOU_0167_LM,7,182,SOU_0167_sect1,L2100
SOU_0167_LM,8,182,SOU_0167_sect2,L2100
SOU_0167_LM,9,182,SOU_0167_sect3,L2100
SOU_0167_LM,11,182,SOU_0167_sect4,L800
SOU_0167_LM,14,170,SOU_0167_sect4,L1800
SOU_0167_LM,17,182,SOU_0167_sect4,L2100
SOU_0167_LM,104,152,SOU_0167_sect1,L1800²
SOU_0167_LM,105,152,SOU_0167_sect2,L1800²
SOU_0167_LM,106,152,SOU_0167_sect3,L1800²
SOU_0167_LM,114,152,SOU_0167_sect4,L1800²
SOU_0153_LM,1,182,SOU_0153_sect1,L800
SOU_0153_LM,2,182,SOU_0153_sect2,L800
SOU_0153_LM,3,182,SOU_0153_sect3,L800
SOU_0153_LM,4,170,SOU_0153_sect1,L1800
SOU_0153_LM,5,170,SOU_0153_sect2,L1800
SOU_0153_LM,6,170,SOU_0153_sect3,L1800
SOU_0153_LM,104,182,SOU_0153_sect1,L1800²
SOU_0153_LM,105,182,SOU_0153_sect2,L1800²
SOU_0153_LM,106,182,SOU_0153_sect3,L1800²
SOU_0107_LM,1,182,SOU_0107_sect1,L800
SOU_0107_LM,2,182,SOU_0107_sect2,L800
SOU_0107_LM,3,182,SOU_0107_sect3,L800
SOU_0107_LM,4,170,SOU_0107_sect1,L1800
SOU_0107_LM,5,170,SOU_0107_sect2,L1800
SOU_0107_LM,6,170,SOU_0107_sect3,L1800
SOU_0107_LM,7,182,SOU_0107_sect1,L2100
SOU_0107_LM,8,182,SOU_0107_sect2,L2100
SOU_0107_LM,9,182,SOU_0107_sect3,L2100
SOU_0107_LM,11,182,SOU_0107_sect4,L800
SOU_0107_LM,14,170,SOU_0107_sect4,L1800
SOU_0107_LM,17,182,SOU_0107_sect4,L2100
SOU_0171_BO_TR,1,182,SOU_0171_sect1,L800
SOU_0171_BO_TR,2,182,SOU_0171_sect2,L800
SOU_0171_BO_TR,3,182,SOU_0171_sect3,L800
SOU_0171_BO_TR,4,170,SOU_0171_sect1,L1800
SOU_0171_BO_TR,5,170,SOU_0171_sect2,L1800
SOU_0171_BO_TR,6,170,SOU_0171_sect3,L1800
SOU_0171_BO_TR,7,182,SOU_0171_sect1,L2100
SOU_0171_BO_TR,8,182,SOU_0171_sect2,L2100
SOU_0171_BO_TR,9,182,SOU_0171_sect3,L2100
SOU_0171_BO_TR,104,152,SOU_0171_sect1,L1800²
SOU_0171_BO_TR,105,152,SOU_0171_sect2,L1800²
SOU_0171_BO_TR,106,152,SOU_0171_sect3,L1800²
SOU_0159_BO_RO,1,182,SOU_0159_sect1,L800
SOU_0159_BO_RO,2,182,SOU_0159_sect2,L800
SOU_0159_BO_RO,3,182,SOU_0159_sect3,L800
SOU_0159_BO_RO,4,170,SOU_0159_sect1,L1800
SOU_0159_BO_RO,5,170,SOU_0159_sect2,L1800
SOU_0159_BO_RO,6,170,SOU_0159_sect3,L1800
SOU_0159_BO_RO,7,182,SOU_0159_sect1,L2100
SOU_0159_BO_RO,8,182,SOU_0159_sect2,L2100
SOU_0159_BO_RO,9,182,SOU_0159_sect3,L2100
SOU_0159_BO_RO,104,152,SOU_0159_sect1,L1800²
SOU_0159_BO_RO,105,152,SOU_0159_sect2,L1800²
SOU_0159_BO_RO,106,152,SOU_0159_sect3,L1800²
SOU_0158_LM,1,182,SOU_0158_sect1,L800
SOU_0158_LM,2,182,SOU_0158_sect2,L800
SOU_0158_LM,3,182,SOU_0158_sect3,L800
SOU_0158_LM,4,170,SOU_0158_sect1,L1800
SOU_0158_LM,5,170,SOU_0158_sect2,L1800
SOU_0158_LM,6,170,SOU_0158_sect3,L1800
SOU_0158_LM,7,182,SOU_0158_sect1,L2100
SOU_0158_LM,8,182,SOU_0158_sect2,L2100
SOU_0158_LM,9,182,SOU_0158_sect3,L2100
SOU_0158_LM,104,182,SOU_0158_sect1,L1800²
SOU_0158_LM,105,182,SOU_0158_sect2,L1800²
SOU_0158_LM,106,182,SOU_0158_sect3,L1800²
SOU_0143_LM,1,182,SOU_0143_sect1,L800
SOU_0143_LM,2,182,SOU_0143_sect2,L800
SOU_0143_LM,3,182,SOU_0143_sect3,L800
SOU_0143_LM,4,170,SOU_0143_sect1,L1800
SOU_0143_LM,5,170,SOU_0143_sect2,L1800
SOU_0143_LM,6,170,SOU_0143_sect3,L1800
SOU_0143_LM,7,182,SOU_0143_sect1,L2100
SOU_0143_LM,8,182,SOU_0143_sect2,L2100
SOU_0143_LM,9,182,SOU_0143_sect3,L2100
SOU_0143_LM,104,152,SOU_0143_sect1,L1800²
SOU_0143_LM,105,152,SOU_0143_sect2,L1800²
SOU_0143_LM,106,152,SOU_0143_sect3,L1800²
SOU_0161_LM,1,182,SOU_0161_sect1,L800
SOU_0161_LM,2,182,SOU_0161_sect2,L800
SOU_0161_LM,3,182,SOU_0161_sect3,L800
SOU_0161_LM,4,170,SOU_0161_sect1,L1800
SOU_0161_LM,5,170,SOU_0161_sect2,L1800
SOU_0161_LM,6,170,SOU_0161_sect3,L1800
SOU_0161_LM,7,182,SOU_0161_sect1,L2100
SOU_0161_LM,8,182,SOU_0161_sect2,L2100
SOU_0161_LM,9,182,SOU_0161_sect3,L2100
SOU_0161_LM,11,182,SOU_0161_sect4,L800
SOU_0161_LM,14,170,SOU_0161_sect4,L1800
SOU_0161_LM,17,182,SOU_0161_sect4,L2100
SOU_0161_LM,104,182,SOU_0161_sect1,L1800²
SOU_0161_LM,105,182,SOU_0161_sect2,L1800²
SOU_0161_LM,106,182,SOU_0161_sect3,L1800²
SOU_0161_LM,114,182,SOU_0161_sect4,L1800²
SOU_0149_BO_OR,1,182,SOU_0149_sect1,L800
SOU_0149_BO_OR,2,182,SOU_0149_sect2,L800
SOU_0149_BO_OR,3,182,SOU_0149_sect3,L800
SOU_0149_BO_OR,4,169,SOU_0149_sect1,L1800
SOU_0149_BO_OR,5,169,SOU_0149_sect2,L1800
SOU_0149_BO_OR,6,169,SOU_0149_sect3,L1800
SOU_0149_BO_OR,7,182,SOU_0149_sect1,L2100
SOU_0149_BO_OR,8,182,SOU_0149_sect2,L2100
SOU_0149_BO_OR,9,182,SOU_0149_sect3,L2100
SOU_0149_BO_OR,104,152,SOU_0149_sect1,L1800²
SOU_0149_BO_OR,105,152,SOU_0149_sect2,L1800²
SOU_0149_BO_OR,106,152,SOU_0149_sect3,L1800²
SOU_0152_LM,1,182,SOU_0152_sect1,L800
SOU_0152_LM,2,182,SOU_0152_sect2,L800
SOU_0152_LM,3,182,SOU_0152_sect3,L800
SOU_0152_LM,4,170,SOU_0152_sect1,L1800
SOU_0152_LM,5,170,SOU_0152_sect2,L1800
SOU_0152_LM,6,170,SOU_0152_sect3,L1800
SOU_0152_LM,7,182,SOU_0152_sect1,L2100
SOU_0152_LM,8,182,SOU_0152_sect2,L2100
SOU_0152_LM,9,182,SOU_0152_sect3,L2100
SOU_0152_LM,11,182,SOU_0152_sect4,L800
SOU_0152_LM,14,170,SOU_0152_sect4,L1800
SOU_0152_LM,17,182,SOU_0152_sect4,L2100
SOU_0152_LM,104,182,SOU_0152_sect1,L1800²
SOU_0152_LM,105,182,SOU_0152_sect2,L1800²
SOU_0152_LM,106,182,SOU_0152_sect3,L1800²
SOU_0152_LM,114,182,SOU_0152_sect4,L1800²
SOU_0172_LM,1,182,SOU_0172_sect1,L800
SOU_0172_LM,2,182,SOU_0172_sect2,L800
SOU_0172_LM,3,182,SOU_0172_sect3,L800
SOU_0172_LM,4,170,SOU_0172_sect1,L1800
SOU_0172_LM,5,170,SOU_0172_sect2,L1800
SOU_0172_LM,6,170,SOU_0172_sect3,L1800
SOU_0172_LM,7,182,SOU_0172_sect1,L2100
SOU_0172_LM,8,182,SOU_0172_sect2,L2100
SOU_0172_LM,9,182,SOU_0172_sect3,L2100
SOU_0172_LM,104,152,SOU_0172_sect1,L1800²
SOU_0172_LM,105,152,SOU_0172_sect2,L1800²
SOU_0172_LM,106,152,SOU_0172_sect3,L1800²
TAT_0004_BO_TR,1,182,TAT_0004_sect1,L800
TAT_0004_BO_TR,2,182,TAT_0004_sect2,L800
TAT_0004_BO_TR,3,182,TAT_0004_sect3,L800
TAT_0004_BO_TR,4,170,TAT_0004_sect1,L1800
TAT_0004_BO_TR,5,170,TAT_0004_sect2,L1800
TAT_0004_BO_TR,6,170,TAT_0004_sect3,L1800
SOU_0155_BO_TR,1,182,SOU_0155_sect1,L800
SOU_0155_BO_TR,2,182,SOU_0155_sect2,L800
SOU_0155_BO_TR,3,182,SOU_0155_sect3,L800
SOU_0155_BO_TR,4,182,SOU_0155_sect1,L1800
SOU_0155_BO_TR,5,182,SOU_0155_sect2,L1800
SOU_0155_BO_TR,6,182,SOU_0155_sect3,L1800
SOU_0155_BO_TR,7,182,SOU_0155_sect1,L2100
SOU_0155_BO_TR,8,182,SOU_0155_sect2,L2100
SOU_0155_BO_TR,9,182,SOU_0155_sect3,L2100
SOU_0155_BO_TR,104,152,SOU_0155_sect1,L1800²
SOU_0155_BO_TR,105,152,SOU_0155_sect2,L1800²
SOU_0155_BO_TR,106,152,SOU_0155_sect3,L1800²
SOU_0173_LM,1,182,SOU_0173_sect1,L800
SOU_0173_LM,2,182,SOU_0173_sect2,L800
SOU_0173_LM,3,182,SOU_0173_sect3,L800
SOU_0173_LM,4,170,SOU_0173_sect1,L1800
SOU_0173_LM,5,170,SOU_0173_sect2,L1800
SOU_0173_LM,6,170,SOU_0173_sect3,L1800
SOU_0173_LM,7,182,SOU_0173_sect1,L2100
SOU_0173_LM,8,170,SOU_0173_sect2,L2100
SOU_0173_LM,9,182,SOU_0173_sect3,L2100
SOU_0173_LM,11,182,SOU_0173_sect4,L800
SOU_0173_LM,14,170,SOU_0173_sect4,L1800
SOU_0173_LM,17,182,SOU_0173_sect4,L2100
SOU_0173_LM,104,152,SOU_0173_sect1,L1800²
SOU_0173_LM,105,152,SOU_0173_sect2,L1800²
SOU_0173_LM,106,152,SOU_0173_sect3,L1800²
SOU_0173_LM,114,152,SOU_0173_sect4,L1800²
SOU_0179_LM,1,182,SOU_0179_sect1,L800
SOU_0179_LM,2,182,SOU_0179_sect2,L800
SOU_0179_LM,4,170,SOU_0179_sect1,L1800
SOU_0179_LM,5,170,SOU_0179_sect2,L1800
SOU_0179_LM,7,170,SOU_0179_sect1,L2100
SOU_0179_LM,8,170,SOU_0179_sect2,L2100
SOU_0179_LM,71,0,,
SOU_0179_LM,72,0,,
SOU_0179_LM,104,152,SOU_0179_sect1,L1800²
SOU_0179_LM,105,152,SOU_0179_sect2,L1800²
SOU_0146_LM,1,182,SOU_0146_sect1,L800
SOU_0146_LM,2,182,SOU_0146_sect2,L800
SOU_0146_LM,3,182,SOU_0146_sect3,L800
SOU_0146_LM,4,170,SOU_0146_sect1,L1800
SOU_0146_LM,5,164,SOU_0146_sect2,L1800
SOU_0146_LM,6,170,SOU_0146_sect3,L1800
SOU_0146_LM,9,182,SOU_0146_sect3,L2100
SOU_0146_LM,104,182,SOU_0146_sect1,L1800²
SOU_0146_LM,105,182,SOU_0146_sect2,L1800²
SOU_0146_LM,106,182,SOU_0146_sect3,L1800²
TAT_0008_LM,1,182,TAT_0008_sect1,L800
TAT_0008_LM,2,182,TAT_0008_sect2,L800
TAT_0008_LM,3,182,TAT_0008_sect3,L800
TAT_0008_LM,4,170,TAT_0008_sect1,L1800
TAT_0008_LM,5,170,TAT_0008_sect2,L1800
TAT_0008_LM,6,170,TAT_0008_sect3,L1800
SOU_0182,1,182,SOU_0182_sect1,L800
SOU_0182,2,182,SOU_0182_sect2,L800
SOU_0182,3,182,SOU_0182_sect3,L800
SOU_0182,4,170,SOU_0182_sect1,L1800
SOU_0182,5,170,SOU_0182_sect2,L1800
SOU_0182,6,170,SOU_0182_sect3,L1800
SOU_0182,7,182,SOU_0182_sect1,L2100
SOU_0182,8,182,SOU_0182_sect2,L2100
SOU_0182,9,182,SOU_0182_sect3,L2100
SOU_0182,104,152,SOU_0182_sect1,L1800²
SOU_0182,105,152,SOU_0182_sect2,L1800²
SOU_0182,106,152,SOU_0182_sect3,L1800²
TAT_0014_LM,1,182,TAT_0014_sect1,L800
TAT_0014_LM,2,182,TAT_0014_sect2,L800
TAT_0014_LM,3,182,TAT_0014_sect3,L800
SOU_0175_LM,1,182,SOU_0175_sect1,L800
SOU_0175_LM,2,182,SOU_0175_sect2,L800
SOU_0175_LM,3,182,SOU_0175_sect3,L800
SOU_0175_LM,4,170,SOU_0175_sect1,L1800
SOU_0175_LM,5,170,SOU_0175_sect2,L1800
SOU_0175_LM,6,170,SOU_0175_sect3,L1800
SOU_0175_LM,7,182,SOU_0175_sect1,L2100
SOU_0175_LM,8,182,SOU_0175_sect2,L2100
SOU_0175_LM,9,182,SOU_0175_sect3,L2100
SOU_0175_LM,11,182,SOU_0175_sect4,L800
SOU_0175_LM,14,170,SOU_0175_sect4,L1800
SOU_0175_LM,17,182,SOU_0175_sect4,L2100
SOU_0175_LM,24,170,,
SOU_0175_LM,25,170,,
SOU_0175_LM,27,182,,
SOU_0175_LM,28,182,,
SOU_0175_LM,34,170,,
SOU_0175_LM,37,182,,
SOU_0175_LM,104,152,SOU_0175_sect1,L1800²
SOU_0175_LM,105,152,SOU_0175_sect2,L1800²
SOU_0175_LM,106,152,SOU_0175_sect3,L1800²
SOU_0175_LM,114,152,SOU_0175_sect4,L1800²
SOU_0175_LM,124,152,,
SOU_0175_LM,125,152,,
SOU_0175_LM,134,152,,
TAT_0009_LM,1,182,TAT_0009_sect1,L800
TAT_0009_LM,2,182,TAT_0009_sect2,L800
TAT_0009_LM,3,182,TAT_0009_sect3,L800
TAT_0009_LM,4,170,TAT_0009_sect1,L1800
TAT_0009_LM,5,170,TAT_0009_sect2,L1800
TAT_0009_LM,6,170,TAT_0009_sect3,L1800
TAT_0009_LM,7,182,TAT_0009_sect1,L2100
TAT_0009_LM,8,182,TAT_0009_sect2,L2100
TAT_0009_LM,9,182,TAT_0009_sect3,L2100
TAT_0009_LM,104,152,TAT_0009_sect1,L1800²
TAT_0009_LM,105,152,TAT_0009_sect2,L1800²
TAT_0009_LM,106,152,TAT_0009_sect3,L1800²
TAT_0011_LM,1,182,TAT_0011_sect1,L800
TAT_0011_LM,2,182,TAT_0011_sect2,L800
TAT_0011_LM,3,182,TAT_0011_sect3,L800
TAT_0011_LM,4,170,TAT_0011_sect1,L1800
TAT_0011_LM,5,170,TAT_0011_sect2,L1800
TAT_0011_LM,6,170,TAT_0011_sect3,L1800
TAT_0011_LM,7,182,TAT_0011_sect1,L2100
TAT_0011_LM,8,182,TAT_0011_sect2,L2100
TAT_0011_LM,9,182,TAT_0011_sect3,L2100
TAT_0011_LM,104,152,TAT_0011_sect1,L1800²
TAT_0011_LM,105,152,TAT_0011_sect2,L1800²
TAT_0011_LM,106,152,TAT_0011_sect3,L1800²
TAT_0019_LM,1,177,TAT_0019_sect1,L800
TAT_0019_LM,2,182,TAT_0019_sect2,L800
TAT_0019_LM,3,182,TAT_0019_sect3,L800
TAT_0019_LM,4,170,TAT_0019_sect1,L1800
TAT_0019_LM,5,170,TAT_0019_sect2,L1800
TAT_0019_LM,6,170,TAT_0019_sect3,L1800
TAT_0019_LM,7,182,TAT_0019_sect1,L2100
TAT_0019_LM,8,182,TAT_0019_sect2,L2100
TAT_0019_LM,9,182,TAT_0019_sect3,L2100
TAT_0019_LM,104,182,TAT_0019_sect1,L1800²
TAT_0019_LM,105,152,TAT_0019_sect2,L1800²
TAT_0019_LM,106,182,TAT_0019_sect3,L1800²
SOU_0186_LM,1,182,SOU_0186_sect1,L800
SOU_0186_LM,2,182,SOU_0186_sect2,L800
SOU_0186_LM,3,182,SOU_0186_sect3,L800
SOU_0186_LM,4,170,SOU_0186_sect1,L1800
SOU_0186_LM,5,170,SOU_0186_sect2,L1800
SOU_0186_LM,6,170,SOU_0186_sect3,L1800
SOU_0186_LM,7,164,SOU_0186_sect1,L2100
SOU_0186_LM,8,164,SOU_0186_sect2,L2100
SOU_0186_LM,9,164,SOU_0186_sect3,L2100
SOU_0186_LM,104,152,SOU_0186_sect1,L1800²
SOU_0186_LM,105,152,SOU_0186_sect2,L1800²
SOU_0186_LM,106,152,SOU_0186_sect3,L1800²
TAT_0023_LM,1,182,TAT_0023_sect1,L800
TAT_0023_LM,2,182,TAT_0023_sect2,L800
TAT_0023_LM,3,182,TAT_0023_sect3,L800
TAT_0016_LM,1,182,TAT_0016_sect1,L800
TAT_0016_LM,2,182,TAT_0016_sect2,L800
TAT_0016_LM,3,182,TAT_0016_sect3,L800
TAT_0016_LM,4,170,TAT_0016_sect1,L1800
TAT_0016_LM,5,170,TAT_0016_sect2,L1800
TAT_0016_LM,6,170,TAT_0016_sect3,L1800
TAT_0016_LM,104,182,TAT_0016_sect1,L1800²
TAT_0016_LM,105,182,TAT_0016_sect2,L1800²
TAT_0016_LM,106,182,TAT_0016_sect3,L1800²
TAT_0012_LM,1,182,TAT_0012_sect1,L800
TAT_0012_LM,2,182,TAT_0012_sect2,L800
TAT_0012_LM,3,182,TAT_0012_sect3,L800
TAT_0012_LM,4,152,TAT_0012_sect1,L1800
TAT_0012_LM,5,170,TAT_0012_sect2,L1800
TAT_0012_LM,6,152,TAT_0012_sect3,L1800
TAT_0012_LM,7,182,TAT_0012_sect1,L2100
TAT_0012_LM,8,182,TAT_0012_sect2,L2100
TAT_0012_LM,9,182,TAT_0012_sect3,L2100
TAT_0012_LM,104,152,TAT_0012_sect1,L1800²
TAT_0012_LM,105,182,TAT_0012_sect2,L1800²
TAT_0012_LM,106,182,TAT_0012_sect3,L1800²
TAT_0006_LM,1,182,TAT_0006_sect1,L800
TAT_0006_LM,2,182,TAT_0006_sect2,L800
TAT_0006_LM,3,182,TAT_0006_sect3,L800
TAT_0006_LM,4,170,TAT_0006_sect1,L1800
TAT_0006_LM,5,170,TAT_0006_sect2,L1800
TAT_0006_LM,6,170,TAT_0006_sect3,L1800
TAT_0006_LM,7,182,TAT_0006_sect1,L2100
TAT_0006_LM,8,182,TAT_0006_sect2,L2100
TAT_0006_LM,9,182,TAT_0006_sect3,L2100
TAT_0006_LM,104,152,TAT_0006_sect1,L1800²
TAT_0006_LM,105,152,TAT_0006_sect2,L1800²
TAT_0006_LM,106,152,TAT_0006_sect3,L1800²
TAT_0015_LM,1,182,TAT_0015_sect1,L800
TAT_0015_LM,2,182,TAT_0015_sect2,L800
TAT_0015_LM,3,182,TAT_0015_sect3,L800
TAT_0015_LM,4,170,TAT_0015_sect1,L1800
