Site Name,Device No,Device Name,Actual Tilt,Sector,Band
ARI_0006_LM,10,B21&18_Main_sect3,60,ARI_0006_sect3,"['L2100', 'L1800']"
ARI_0006_LM,11,B08_2T2R_sect3,50,ARI_0006_sect3,L800
ARI_0006_LM,12,B21&18_Div_sect4,80,ARI_0006_sect4,"['L2100', 'L1800']"
ARI_0006_LM,13,B09&08_2T2R_sect4,80,ARI_0006_sect4,L800
ARI_0006_LM,14,B21&18_Main_sect4,80,ARI_0006_sect4,"['L2100', 'L1800']"
ARI_0009_LM,0,B21&18_Div_sect1,50,ARI_0009_sect1,"['L2100', 'L1800']"
ARI_0009_LM,1,B09_2T2R_sect1,68,ARI_0009_sect1,
ARI_0009_LM,2,B21&18_Main_sect1,50,ARI_0009_sect1,"['L2100', 'L1800']"
ARI_0009_LM,3,B08_2T2R_sect1,-1,ARI_0009_sect1,L800
ARI_0009_LM,4,B21&18_Div_sect2,40,ARI_0009_sect2,"['L2100', 'L1800']"
ARI_0009_LM,5,B09_2T2R_sect2,90,ARI_0009_sect2,
ARI_0009_LM,6,B21&18_Main_sect2,40,ARI_0009_sect2,"['L2100', 'L1800']"
ARI_0009_LM,7,B08_2T2R_sect2,60,ARI_0009_sect2,L800
ARI_0009_LM,10,B21&18_Div_sect3,30,ARI_0009_sect3,"['L2100', 'L1800']"
ARI_0009_LM,11,B21&18_Main_sect3,30,ARI_0009_sect3,"['L2100', 'L1800']"
ARI_0009_LM,12,B09&08_2T2R_sect3,50,ARI_0009_sect3,L800
ARI_0009_LM,13,B21&18_Div_sect3,30,ARI_0009_sect3,"['L2100', 'L1800']"
ARI_0009_LM,14,B21&18_Main_sect3,30,ARI_0009_sect3,"['L2100', 'L1800']"
ARI_0038_LM,0,B21&18_Div_sect1,54,ARI_0038_sect1,"['L2100', 'L1800']"
ARI_0038_LM,1,B09&08_2T2R_sect1,60,ARI_0038_sect1,L800
ARI_0038_LM,2,B21&18_Main_sect1,50,ARI_0038_sect1,"['L2100', 'L1800']"
ARI_0038_LM,3,B21&18_Div_sect2,60,ARI_0038_sect2,"['L2100', 'L1800']"
ARI_0038_LM,4,B09&08_2T2R_sect2,90,ARI_0038_sect2,L800
ARI_0038_LM,5,B21&18_Main_sect2,63,ARI_0038_sect2,"['L2100', 'L1800']"
ARI_0038_LM,6,B21&18_Div_sect3,60,ARI_0038_sect3,"['L2100', 'L1800']"
ARI_0038_LM,7,B09&08_2T2R_sect3,80,ARI_0038_sect3,L800
ARI_0038_LM,8,B21&18_Main_sect3,60,ARI_0038_sect3,"['L2100', 'L1800']"
ARI_0039_LM,0,B21&18_Main_sect1,20,ARI_0039_sect1,"['L2100', 'L1800']"
ARI_0039_LM,1,B09&08_2T2R_sect1,-1,ARI_0039_sect1,L800
ARI_0039_LM,2,B21&18_Div_sect1,20,ARI_0039_sect1,"['L2100', 'L1800']"
ARI_0039_LM,3,B21&18_Main_sect2,20,ARI_0039_sect2,"['L2100', 'L1800']"
ARI_0039_LM,4,B09&08_2T2R_sect2,50,ARI_0039_sect2,L800
ARI_0039_LM,5,B21&18_Div_sect2,20,ARI_0039_sect2,"['L2100', 'L1800']"
ARI_0039_LM,6,B21&18_Main_sect3,90,ARI_0039_sect3,"['L2100', 'L1800']"
ARI_0039_LM,7,B09&08_2T2R_sect3,93,ARI_0039_sect3,L800
ARI_0039_LM,8,B21&18_Div_sect3,-1,ARI_0039_sect3,"['L2100', 'L1800']"
ARI_0021_LM,0,B21_2T2R_sect1,40,ARI_0021_sect1,L2100
ARI_0021_LM,1,B09&08_2T2R_sect1,40,ARI_0021_sect1,L800
ARI_0021_LM,2,B18_2T2R_sect1,40,ARI_0021_sect1,L1800
ARI_0021_LM,3,B21_2T2R_sect2,50,ARI_0021_sect2,L2100
ARI_0021_LM,4,B09&08_2T2R_sect2,90,ARI_0021_sect2,L800
ARI_0021_LM,5,B18_2T2R_sect2,80,ARI_0021_sect2,L1800
ARI_0021_LM,6,B21_2T2R_sect3,40,ARI_0021_sect3,L2100
ARI_0021_LM,7,B09&08_2T2R_sect3,60,ARI_0021_sect3,L800
ARI_0021_LM,8,B18_2T2R_sect3,50,ARI_0021_sect3,L1800
ARI_0044_LM,0,B21&18_Div_sect1,110,ARI_0044_sect1,"['L2100', 'L1800']"
ARI_0044_LM,1,B09&08_2T2R_sect1,100,ARI_0044_sect1,L800
ARI_0044_LM,2,B21&18_Main_sect1,110,ARI_0044_sect1,"['L2100', 'L1800']"
ARI_0044_LM,3,B21&18_Div_sect2,90,ARI_0044_sect2,"['L2100', 'L1800']"
ARI_0044_LM,4,B09&08_2T2R_sect2,70,ARI_0044_sect2,L800
ARI_0044_LM,5,B21&18_Main_sect2,-1,ARI_0044_sect2,"['L2100', 'L1800']"
ARI_0044_LM,6,B21&18_Div_sect3,20,ARI_0044_sect3,"['L2100', 'L1800']"
ARI_0044_LM,7,B09&08_2T2R_sect3,60,ARI_0044_sect3,L800
ARI_0044_LM,8,B21&18_Main_sect3,-1,ARI_0044_sect3,"['L2100', 'L1800']"
ARI_0044_LM,9,B21&18_Div_sect4,60,ARI_0044_sect4,"['L2100', 'L1800']"
ARI_0044_LM,10,B09&08_2T2R_sect4,80,ARI_0044_sect4,L800
ARI_0044_LM,11,B21&18_Main_sect4,-1,ARI_0044_sect4,"['L2100', 'L1800']"
ARI_0051_LM,0,B21&18_Div_sect1,78,ARI_0051_sect1,"['L2100', 'L1800']"
ARI_0051_LM,1,B09&08_2T2R_sect1,-1,ARI_0051_sect1,L800
ARI_0051_LM,2,B21&18_Main_sect1,-1,ARI_0051_sect1,"['L2100', 'L1800']"
ARI_0051_LM,3,B21&18_2T2R_sect2,80,ARI_0051_sect2,"['L2100', 'L1800']"
ARI_0051_LM,4,B09&08_2T2R_sect2,80,ARI_0051_sect2,L800
ARI_0051_LM,5,B21&18_2T2R_sect2,80,ARI_0051_sect2,"['L2100', 'L1800']"
ARI_0051_LM,6,B21&18_2T2R_sect3,80,ARI_0051_sect3,"['L2100', 'L1800']"
ARI_0051_LM,7,B09&08_2T2R_sect3,80,ARI_0051_sect3,L800
ARI_0051_LM,8,B21&18_2T2R_sect3,80,ARI_0051_sect3,"['L2100', 'L1800']"
ARI_0051_LM,9,B21&18_Div_sect4,60,ARI_0051_sect4,"['L2100', 'L1800']"
ARI_0051_LM,10,B09&08_2T2R_sect4,-1,ARI_0051_sect4,L800
ARI_0051_LM,11,B21&18_Main_sect4,60,ARI_0051_sect4,"['L2100', 'L1800']"
ARI_0048_LM,0,B21&18_Div_sect1,40,ARI_0048_sect1,"['L2100', 'L1800']"
ARI_0048_LM,1,B21&18_Div_sect2,60,ARI_0048_sect2,"['L2100', 'L1800']"
ARI_0048_LM,2,B09&08_2T2R_sect2,70,ARI_0048_sect2,L800
ARI_0048_LM,3,B09&08_2T2R_sect1,60,ARI_0048_sect1,L800
ARI_0048_LM,4,B21&18_Main_sect1,40,ARI_0048_sect1,"['L2100', 'L1800']"
ARI_0048_LM,7,B21&18_Main_sect3,60,ARI_0048_sect3,"['L2100', 'L1800']"
ARI_0048_LM,8,B21&18_Main_sect2,60,ARI_0048_sect2,"['L2100', 'L1800']"
ARI_0048_LM,9,B21&18_Div_sect3,60,ARI_0048_sect3,"['L2100', 'L1800']"
ARI_0048_LM,10,B09&08_2T2R_sect3,70,ARI_0048_sect3,L800
ARI_0045_LM,0,B09&08_2T2R_sect1,100,ARI_0045_sect1,L800
ARI_0045_LM,1,B21&18_Div_sect1,70,ARI_0045_sect1,"['L2100', 'L1800']"
ARI_0045_LM,2,B21&18_Main_sect1,70,ARI_0045_sect1,"['L2100', 'L1800']"
ARI_0045_LM,3,B21&18_Div_sect2,70,ARI_0045_sect2,"['L2100', 'L1800']"
ARI_0045_LM,4,B09&08_2T2R_sect2,80,ARI_0045_sect2,L800
ARI_0045_LM,5,B21&18_Main_sect2,70,ARI_0045_sect2,"['L2100', 'L1800']"
ARI_0045_LM,6,B21&18_Div_sect3,60,ARI_0045_sect3,"['L2100', 'L1800']"
ARI_0045_LM,7,B09&08_2T2R_sect3,100,ARI_0045_sect3,L800
ARI_0045_LM,8,B21&18_Main_sect3,60,ARI_0045_sect3,"['L2100', 'L1800']"
ARI_0050_LM,0,B21_2T2R_sect1,80,ARI_0050_sect1,L2100
ARI_0050_LM,1,B09&08_2T2R_sect1,80,ARI_0050_sect1,L800
ARI_0050_LM,2,B18_2T2R_sect1,80,ARI_0050_sect1,L1800
ARI_0050_LM,3,B21_2T2R_sect2,40,ARI_0050_sect2,L2100
ARI_0050_LM,4,B09&08_2T2R_sect2,60,ARI_0050_sect2,L800
ARI_0050_LM,5,B18_2T2R_sect2,40,ARI_0050_sect2,L1800
ARI_0050_LM,6,B21_2T2R_sect3,50,ARI_0050_sect3,L2100
ARI_0050_LM,7,B09&08_2T2R_sect3,70,ARI_0050_sect3,L800
ARI_0050_LM,8,B18_2T2R_sect3,40,ARI_0050_sect3,L1800
ARI_0050_LM,9,B21_2T2R_sect4,90,ARI_0050_sect4,L2100
ARI_0050_LM,10,B09&08_2T2R_sect4,80,ARI_0050_sect4,L800
ARI_0050_LM,11,B18_2T2R_sect4,90,ARI_0050_sect4,L1800
ARI_0054_BO_RO,0,B21&18_Div_sect1,80,ARI_0054_sect1,"['L2100', 'L1800']"
ARI_0054_BO_RO,1,B09&08_2T2R_sect1,78,ARI_0054_sect1,L800
ARI_0054_BO_RO,3,B21&18_Div_sect2,50,ARI_0054_sect2,"['L2100', 'L1800']"
ARI_0054_BO_RO,4,B09&08_2T2R_sect2,79,ARI_0054_sect2,L800
ARI_0054_BO_RO,6,B21&18_Div_sect3,40,ARI_0054_sect3,"['L2100', 'L1800']"
ARI_0054_BO_RO,7,B09&08_2T2R_sect3,90,ARI_0054_sect3,L800
ARI_0054_BO_RO,8,B21&18_Main_sect1,80,ARI_0054_sect1,"['L2100', 'L1800']"
ARI_0054_BO_RO,9,B21&18_Main_sect2,67,ARI_0054_sect2,"['L2100', 'L1800']"
ARI_0054_BO_RO,10,B21&18_Main_sect3,40,ARI_0054_sect3,"['L2100', 'L1800']"
ARI_0057_LM,0,B21&18_Div_sect1,50,ARI_0057_sect1,"['L2100', 'L1800']"
ARI_0057_LM,1,B09&08_2T2R_sect1,50,ARI_0057_sect1,L800
ARI_0057_LM,2,B21&18_Div_sect2,50,ARI_0057_sect2,"['L2100', 'L1800']"
ARI_0057_LM,3,B09&08_2T2R_sect2,60,ARI_0057_sect2,L800
ARI_0057_LM,4,B21&18_Div_sect3,30,ARI_0057_sect3,"['L2100', 'L1800']"
ARI_0057_LM,5,B09&08_2T2R_sect3,60,ARI_0057_sect3,L800
ARI_0057_LM,6,B21&18_Main_sect1,50,ARI_0057_sect1,"['L2100', 'L1800']"
ARI_0057_LM,7,B21&18_Main_sect2,50,ARI_0057_sect2,"['L2100', 'L1800']"
ARI_0057_LM,8,B21&18_Main_sect3,30,ARI_0057_sect3,"['L2100', 'L1800']"
ARI_0042_LM,0,B21&18_Main_sect1,40,ARI_0042_sect1,"['L2100', 'L1800']"
ARI_0042_LM,1,B09_2T2R_sect1,59,ARI_0042_sect1,
ARI_0042_LM,2,B21&18_Div_sect1,-1,ARI_0042_sect1,"['L2100', 'L1800']"
ARI_0042_LM,4,B09_2T2R_sect2,70,ARI_0042_sect2,
ARI_0042_LM,5,B21&18_Main_sect2,42,ARI_0042_sect2,"['L2100', 'L1800']"
ARI_0042_LM,6,B21&18_Main_sect3,70,ARI_0042_sect3,"['L2100', 'L1800']"
ARI_0042_LM,7,B09_2T2R_sect3,-1,ARI_0042_sect3,
ARI_0042_LM,8,B21&18_Div_sect3,70,ARI_0042_sect3,"['L2100', 'L1800']"
ARI_0042_LM,9,B08_2T2R_sect3,-1,ARI_0042_sect3,L800
ARI_0042_LM,11,B21&18_Main_sect4,40,ARI_0042_sect4,"['L2100', 'L1800']"
ARI_0042_LM,12,B09_2T2R_sect4,80,ARI_0042_sect4,
ARI_0042_LM,13,B08_2T2R_sect1,90,ARI_0042_sect1,L800
ARI_0042_LM,14,B21&18_Div_sect2,40,ARI_0042_sect2,"['L2100', 'L1800']"
ARI_0042_LM,15,B08_2T2R_sect2,70,ARI_0042_sect2,L800
ARI_0042_LM,16,B21&18_Div_sect4,40,ARI_0042_sect4,"['L2100', 'L1800']"
ARI_0042_LM,17,B08_2T2R_sect4,-1,ARI_0042_sect4,L800
ARI_0063_LM,0,B21_2T2R_sect1,60,ARI_0063_sect1,L2100
ARI_0063_LM,1,B09&08_2T2R_sect1,70,ARI_0063_sect1,L800
ARI_0063_LM,2,B18_2T2R_sect1,60,ARI_0063_sect1,L1800
ARI_0063_LM,3,B21_2T2R_sect2,50,ARI_0063_sect2,L2100
ARI_0063_LM,4,B09&08_2T2R_sect2,60,ARI_0063_sect2,L800
ARI_0063_LM,5,B18_2T2R_sect2,20,ARI_0063_sect2,L1800
ARI_0063_LM,6,B21_2T2R_sect3,60,ARI_0063_sect3,L2100
ARI_0063_LM,7,B09&08_2T2R_sect3,70,ARI_0063_sect3,L800
ARI_0063_LM,8,B18_2T2R_sect3,60,ARI_0063_sect3,L1800
ARI_0066_LM,0,B21&18_Div_sect1,30,ARI_0066_sect1,"['L2100', 'L1800']"
ARI_0066_LM,1,B09&08_2T2R_sect1,80,ARI_0066_sect1,L800
ARI_0066_LM,2,B21&18_Main_sect1,30,ARI_0066_sect1,"['L2100', 'L1800']"
ARI_0066_LM,3,B21&18_Div_sect2,30,ARI_0066_sect2,"['L2100', 'L1800']"
ARI_0066_LM,4,B09&08_2T2R_sect2,100,ARI_0066_sect2,L800
ARI_0066_LM,5,B21&18_Main_sect2,30,ARI_0066_sect2,"['L2100', 'L1800']"
ARI_0066_LM,6,B21&18_Div_sect3,60,ARI_0066_sect3,"['L2100', 'L1800']"
ARI_0066_LM,7,B21&18_Main_sect3,60,ARI_0066_sect3,"['L2100', 'L1800']"
ARI_0066_LM,8,B09&08_2T2R_sect3,70,ARI_0066_sect3,L800
ARI_0067_LM,0,B21&18_Div_sect1,50,ARI_0067_sect1,"['L2100', 'L1800']"
ARI_0067_LM,1,B09&08_2T2R_sect1,70,ARI_0067_sect1,L800
ARI_0067_LM,2,B21&18_Main_sect1,50,ARI_0067_sect1,"['L2100', 'L1800']"
ARI_0067_LM,3,B21&18_Div_sect2,40,ARI_0067_sect2,"['L2100', 'L1800']"
ARI_0067_LM,4,B09&08_2T2R_sect2,60,ARI_0067_sect2,L800
ARI_0067_LM,5,B21&18_Main_sect2,40,ARI_0067_sect2,"['L2100', 'L1800']"
ARI_0067_LM,6,B21&18_Div_sect3,40,ARI_0067_sect3,"['L2100', 'L1800']"
ARI_0067_LM,7,B09&08_2T2R_sect3,60,ARI_0067_sect3,L800
ARI_0067_LM,8,B21&18_Main_sect3,40,ARI_0067_sect3,"['L2100', 'L1800']"
ARI_0046_LM,0,B21_2T2R_sect1,50,ARI_0046_sect1,L2100
ARI_0046_LM,1,B09_2T2R_sect1,-1,ARI_0046_sect1,
ARI_0046_LM,2,B18_2T2R_sect1,50,ARI_0046_sect1,L1800
ARI_0046_LM,3,B08_2T2R_sect1,60,ARI_0046_sect1,L800
ARI_0046_LM,4,B21_2T2R_sect2,40,ARI_0046_sect2,L2100
ARI_0046_LM,5,B09_2T2R_sect2,80,ARI_0046_sect2,
ARI_0046_LM,6,B18_2T2R_sect2,40,ARI_0046_sect2,L1800
ARI_0046_LM,7,B08_2T2R_sect2,100,ARI_0046_sect2,L800
ARI_0046_LM,8,B21_2T2R_sect3,70,ARI_0046_sect3,L2100
ARI_0046_LM,9,B09_2T2R_sect3,50,ARI_0046_sect3,
ARI_0046_LM,10,B18_2T2R_sect3,-1,ARI_0046_sect3,L1800
ARI_0046_LM,11,B08_2T2R_sect3,90,ARI_0046_sect3,L800
ARI_0046_LM,12,B21_2T2R_sect4,70,ARI_0046_sect4,L2100
ARI_0046_LM,13,B09_2T2R_sect4,80,ARI_0046_sect4,
ARI_0046_LM,14,B18_2T2R_sect4,70,ARI_0046_sect4,L1800
ARI_0046_LM,15,B08_2T2R_sect4,-1,ARI_0046_sect4,L800
ARI_0061_LM,0,B21&18_Div_sect1,80,ARI_0061_sect1,"['L2100', 'L1800']"
ARI_0061_LM,1,B09&08_2T2R_sect1,-1,ARI_0061_sect1,L800
ARI_0061_LM,2,B21&18_Main_sect1,80,ARI_0061_sect1,"['L2100', 'L1800']"
ARI_0061_LM,3,B21&18_Div_sect2,70,ARI_0061_sect2,"['L2100', 'L1800']"
ARI_0061_LM,4,B09&08_2T2R_sect2,80,ARI_0061_sect2,L800
ARI_0061_LM,5,B21&18_Main_sect2,70,ARI_0061_sect2,"['L2100', 'L1800']"
ARI_0061_LM,6,B21&18_Div_sect3,50,ARI_0061_sect3,"['L2100', 'L1800']"
ARI_0061_LM,7,B09&08_2T2R_sect3,90,ARI_0061_sect3,L800
ARI_0061_LM,8,B21&18_Main_sect3,50,ARI_0061_sect3,"['L2100', 'L1800']"
ARI_0061_LM,9,B21&18_Div_sect4,60,ARI_0061_sect4,"['L2100', 'L1800']"
ARI_0061_LM,10,B09&08_2T2R_sect4,90,ARI_0061_sect4,L800
ARI_0061_LM,11,B21&18_Main_sect4,60,ARI_0061_sect4,"['L2100', 'L1800']"
ARI_0070_LM,0,B21&18_Div_sect1,70,ARI_0070_sect1,"['L2100', 'L1800']"
ARI_0070_LM,1,B09&08_2T2R_sect1,70,ARI_0070_sect1,L800
ARI_0070_LM,2,B21&18_Main_sect1,70,ARI_0070_sect1,"['L2100', 'L1800']"
ARI_0070_LM,3,B21&18_Div_sect2,50,ARI_0070_sect2,"['L2100', 'L1800']"
ARI_0070_LM,4,B09&08_2T2R_sect2,80,ARI_0070_sect2,L800
ARI_0070_LM,5,B21&18_Main_sect2,50,ARI_0070_sect2,"['L2100', 'L1800']"
ARI_0070_LM,6,B21&18_Div_sect3,-1,ARI_0070_sect3,"['L2100', 'L1800']"
ARI_0070_LM,7,B09&08_2T2R_sect3,80,ARI_0070_sect3,L800
ARI_0070_LM,8,B21&18_Main_sect3,80,ARI_0070_sect3,"['L2100', 'L1800']"
ARI_0059_LM,0,B21&18_Div_sect1,60,ARI_0059_sect1,"['L2100', 'L1800']"
ARI_0059_LM,1,B09&08_2T2R_sect1,80,ARI_0059_sect1,L800
ARI_0059_LM,2,B21&18_Main_sect1,60,ARI_0059_sect1,"['L2100', 'L1800']"
ARI_0059_LM,3,B21&18_Div_sect2,40,ARI_0059_sect2,"['L2100', 'L1800']"
ARI_0059_LM,4,B09&08_2T2R_sect2,60,ARI_0059_sect2,L800
ARI_0059_LM,5,B21&18_Main_sect2,40,ARI_0059_sect2,"['L2100', 'L1800']"
ARI_0059_LM,6,B21&18_Div_sect3,50,ARI_0059_sect3,"['L2100', 'L1800']"
ARI_0059_LM,7,B09&08_2T2R_sect3,80,ARI_0059_sect3,L800
ARI_0059_LM,8,B21&18_Main_sect3,50,ARI_0059_sect3,"['L2100', 'L1800']"
ARI_0059_LM,9,B21&18_Div_sect4,60,ARI_0059_sect4,"['L2100', 'L1800']"
ARI_0059_LM,10,B09&08_2T2R_sect4,70,ARI_0059_sect4,L800
ARI_0059_LM,11,B21&18_Main_sect4,64,ARI_0059_sect4,"['L2100', 'L1800']"
ARI_0060_LM,0,B21&18_Div_sect1,60,ARI_0060_sect1,"['L2100', 'L1800']"
ARI_0060_LM,1,B09_2T2R_sect1,100,ARI_0060_sect1,
ARI_0060_LM,2,B21&18_Main_sect1,60,ARI_0060_sect1,"['L2100', 'L1800']"
ARI_0060_LM,3,B08_2T2R_sect1,110,ARI_0060_sect1,L800
ARI_0060_LM,4,B21&18_Div_sect2,60,ARI_0060_sect2,"['L2100', 'L1800']"
ARI_0060_LM,5,B09_2T2R_sect2,60,ARI_0060_sect2,
ARI_0060_LM,6,B21&18_Main_sect2,60,ARI_0060_sect2,"['L2100', 'L1800']"
ARI_0060_LM,7,B08_2T2R_sect2,50,ARI_0060_sect2,L800
ARI_0060_LM,8,B21&18_Div_sect3,60,ARI_0060_sect3,"['L2100', 'L1800']"
ARI_0060_LM,9,B09_2T2R_sect3,60,ARI_0060_sect3,
ARI_0060_LM,10,B21&18_Main_sect3,60,ARI_0060_sect3,"['L2100', 'L1800']"
ARI_0060_LM,11,B08_2T2R_sect3,40,ARI_0060_sect3,L800
ARI_0049_LM,0,B21_2T2R_sect1,40,ARI_0049_sect1,L2100
ARI_0049_LM,1,B09_2T2R_sect1,70,ARI_0049_sect1,
ARI_0049_LM,3,B18_Main_sect1,40,ARI_0049_sect1,L1800
ARI_0049_LM,4,B08_2T2R_sect1,90,ARI_0049_sect1,L800
ARI_0049_LM,5,B21_2T2R_sect2,60,ARI_0049_sect2,L2100
ARI_0049_LM,6,B09_2T2R_sect2,80,ARI_0049_sect2,
ARI_0049_LM,8,B18_Main_sect2,-1,ARI_0049_sect2,L1800
ARI_0049_LM,9,B08_2T2R_sect2,70,ARI_0049_sect2,L800
ARI_0049_LM,10,B21_2T2R_sect3,40,ARI_0049_sect3,L2100
ARI_0049_LM,11,B09_2T2R_sect3,50,ARI_0049_sect3,
ARI_0049_LM,12,B18_Main_sect3,80,ARI_0049_sect3,L1800
ARI_0049_LM,13,B08_2T2R_sect3,70,ARI_0049_sect3,L800
ARI_0049_LM,14,B18_Div_sect1,40,ARI_0049_sect1,L1800
ARI_0049_LM,15,B18_Div_sect2,30,ARI_0049_sect2,L1800
ARI_0049_LM,16,B18_Div_sect3,80,ARI_0049_sect3,L1800
ARI_0064_LM,0,B21&18_Div_sect1,60,ARI_0064_sect1,"['L2100', 'L1800']"
ARI_0064_LM,1,B09&08_2T2R_sect1,80,ARI_0064_sect1,L800
ARI_0064_LM,2,B21&18_Main_sect1,60,ARI_0064_sect1,"['L2100', 'L1800']"
ARI_0064_LM,3,B21&18_Div_sect2,70,ARI_0064_sect2,"['L2100', 'L1800']"
ARI_0064_LM,4,B09&08_2T2R_sect2,80,ARI_0064_sect2,L800
ARI_0064_LM,5,B21&18_Main_sect2,70,ARI_0064_sect2,"['L2100', 'L1800']"
ARI_0064_LM,6,B21&18_Div_sect3,50,ARI_0064_sect3,"['L2100', 'L1800']"
ARI_0064_LM,7,B09&08_2T2R_sect3,70,ARI_0064_sect3,L800
ARI_0064_LM,8,B21&18_Main_sect3,50,ARI_0064_sect3,"['L2100', 'L1800']"
ARI_0055_LM,0,B21&18_Div_sect1,80,ARI_0055_sect1,"['L2100', 'L1800']"
ARI_0055_LM,1,B09&08_2T2R_sect1,80,ARI_0055_sect1,L800
ARI_0055_LM,2,B21&18_Main_sect1,80,ARI_0055_sect1,"['L2100', 'L1800']"
ARI_0055_LM,3,B21&18_Div_sect2,60,ARI_0055_sect2,"['L2100', 'L1800']"
ARI_0055_LM,4,B09&08_2T2R_sect2,-1,ARI_0055_sect2,L800
ARI_0055_LM,5,B21&18_Main_sect2,60,ARI_0055_sect2,"['L2100', 'L1800']"
ARI_0055_LM,6,B21&18_Main_sect3,80,ARI_0055_sect3,"['L2100', 'L1800']"
ARI_0055_LM,7,B09&08_2T2R_sect3,100,ARI_0055_sect3,L800
ARI_0055_LM,9,B21&18_Div_sect4,80,ARI_0055_sect4,"['L2100', 'L1800']"
ARI_0055_LM,10,B09&08_2T2R_sect4,-1,ARI_0055_sect4,L800
ARI_0055_LM,11,B21&18_Main_sect4,80,ARI_0055_sect4,"['L2100', 'L1800']"
ARI_0055_LM,12,B21&18_Div_sect3,80,ARI_0055_sect3,"['L2100', 'L1800']"
ARI_0055_LM,13,B21&18_Main_sect3,80,ARI_0055_sect3,"['L2100', 'L1800']"
ARI_0055_LM,14,B21&18_Div_sect3,80,ARI_0055_sect3,"['L2100', 'L1800']"
ARI_0086_LM,0,B21_2T2R_sect1,-1,ARI_0086_sect1,L2100
ARI_0086_LM,1,B09&08_2T2R_sect1,-1,ARI_0086_sect1,L800
ARI_0086_LM,2,B18_2T2R_sect1,-1,ARI_0086_sect1,L1800
ARI_0086_LM,3,B21_2T2R_sect2,-1,ARI_0086_sect2,L2100
ARI_0086_LM,4,B09&08_2T2R_sect2,-1,ARI_0086_sect2,L800
ARI_0086_LM,5,B18_2T2R_sect2,-1,ARI_0086_sect2,L1800
ARI_0086_LM,6,B21_2T2R_sect3,-1,ARI_0086_sect3,L2100
ARI_0086_LM,7,B09&08_2T2R_sect3,-1,ARI_0086_sect3,L800
ARI_0086_LM,8,B18_2T2R_sect3,-1,ARI_0086_sect3,L1800
ARI_0086_LM,9,B21_2T2R_sect4,-1,ARI_0086_sect4,L2100
ARI_0086_LM,10,B09&08_2T2R_sect4,-1,ARI_0086_sect4,L800
ARI_0086_LM,11,B18_2T2R_sect4,-1,ARI_0086_sect4,L1800
ARI_0069_LM,0,B21&18_Div_sect1,60,ARI_0069_sect1,"['L2100', 'L1800']"
ARI_0069_LM,1,B09_2T2R_sect1,60,ARI_0069_sect1,
ARI_0069_LM,2,B21&18_Main_sect1,60,ARI_0069_sect1,"['L2100', 'L1800']"
ARI_0069_LM,3,B21&18_Div_sect2,60,ARI_0069_sect2,"['L2100', 'L1800']"
ARI_0069_LM,4,B09_2T2R_sect2,74,ARI_0069_sect2,
ARI_0069_LM,5,B21&18_Main_sect2,60,ARI_0069_sect2,"['L2100', 'L1800']"
ARI_0069_LM,6,B21&18_Div_sect3,30,ARI_0069_sect3,"['L2100', 'L1800']"
ARI_0069_LM,7,B09_2T2R_sect3,50,ARI_0069_sect3,
ARI_0069_LM,8,B21&18_Main_sect3,30,ARI_0069_sect3,"['L2100', 'L1800']"
ARI_0069_LM,9,B21&18_Div_sect4,20,ARI_0069_sect4,"['L2100', 'L1800']"
ARI_0069_LM,10,B09_2T2R_sect4,60,ARI_0069_sect4,
ARI_0069_LM,11,B21&18_Main_sect4,20,ARI_0069_sect4,"['L2100', 'L1800']"
ARI_0069_LM,12,B08_2T2R_sect1,60,ARI_0069_sect1,L800
ARI_0069_LM,13,B08_2T2R_sect2,60,ARI_0069_sect2,L800
ARI_0069_LM,14,B08_2T2R_sect3,74,ARI_0069_sect3,L800
ARI_0069_LM,15,B08_2T2R_sect4,60,ARI_0069_sect4,L800
ARI_0062_LM,0,B21_2T2R_sect1,20,ARI_0062_sect1,L2100
ARI_0062_LM,1,B09&08_2T2R_sect1,10,ARI_0062_sect1,L800
ARI_0062_LM,2,B09&08_2T2R_sect2,30,ARI_0062_sect2,L800
ARI_0062_LM,3,B21&18_2T2R_sect2,30,ARI_0062_sect2,"['L2100', 'L1800']"
ARI_0062_LM,4,B21_2T2R_sect3,20,ARI_0062_sect3,L2100
ARI_0062_LM,5,B09&08_2T2R_sect3,70,ARI_0062_sect3,L800
ARI_0062_LM,6,B18_2T2R_sect3,20,ARI_0062_sect3,L1800
ARI_0062_LM,7,B18_2T2R_sect2,40,ARI_0062_sect2,L1800
ARI_0062_LM,10,B21_2T2R_sect4,0,ARI_0062_sect4,L2100
ARI_0062_LM,11,B09&08_2T2R_sect4,-1,ARI_0062_sect4,L800
ARI_0062_LM,12,B18_2T2R_sect4,0,ARI_0062_sect4,L1800
ARI_0034_LM,0,B21_2T2R_sect1,100,ARI_0034_sect1,L2100
ARI_0034_LM,1,B09_2T2R_sect1,100,ARI_0034_sect1,
ARI_0034_LM,3,B21&18_Div_sect2,70,ARI_0034_sect2,"['L2100', 'L1800']"
ARI_0034_LM,4,B09_2T2R_sect2,90,ARI_0034_sect2,
ARI_0034_LM,5,B21&18_Main_sect2,70,ARI_0034_sect2,"['L2100', 'L1800']"
ARI_0034_LM,6,B21&18_Div_sect3,74,ARI_0034_sect3,"['L2100', 'L1800']"
ARI_0034_LM,7,B09_2T2R_sect3,100,ARI_0034_sect3,
